q,idx,orbit,type,rho,S,delta,firstHole
23,3578,506,MDS,4,"0,1,11,13,21,22",6,"1,6,2,2"
23,3579,506,MDS,4,"0,1,11,13,21,22",7,"1,6,2,2"
23,3580,506,NMDS,4,"0,1,11,13,21,22",8,"1,21,7,7"
23,3581,506,NMDS,4,"0,1,11,13,21,22",9,"1,17,8,8"
23,3582,506,MDS,4,"0,1,11,14,15,16",0,"1,16,8,8"
23,3583,506,MDS,4,"0,1,11,14,15,16",1,"1,16,8,8"
23,3584,506,MDS,4,"0,1,11,14,15,16",10,"1,9,16,16"
23,3585,506,MDS,4,"0,1,11,14,15,16",11,"1,12,12,6"
23,3586,506,NMDS,4,"0,1,11,14,15,16",12,"1,15,21,21"
23,3587,506,MDS,4,"0,1,11,14,15,16",13,"1,1,12,12"
23,3588,506,MDS,4,"0,1,11,14,15,16",14,"1,9,16,16"
23,3589,506,NMDS,4,"0,1,11,14,15,16",15,"1,9,8,8"
23,3590,506,NMDS,4,"0,1,11,14,15,16",16,"1,1,12,12"
23,3591,506,NMDS,4,"0,1,11,14,15,16",17,"1,16,8,8"
23,3592,506,NMDS,4,"0,1,11,14,15,16",18,"1,1,12,12"
23,3593,506,NMDS,4,"0,1,11,14,15,16",19,"1,1,12,12"
23,3594,506,NMDS,4,"0,1,11,14,15,16",2,"1,1,12,12"
23,3595,506,MDS,4,"0,1,11,14,15,16",20,"1,16,8,8"
23,3596,506,MDS,4,"0,1,11,14,15,16",21,"1,1,12,12"
23,3597,506,NMDS,4,"0,1,11,14,15,16",22,"1,9,16,16"
23,3598,506,NMDS,4,"0,1,11,14,15,16",3,"1,8,4,4"
23,3599,506,NMDS,4,"0,1,11,14,15,16",4,"1,1,12,12"
23,3600,506,NMDS,4,"0,1,11,14,15,16",5,"1,16,8,8"
23,3601,506,NMDS,4,"0,1,11,14,15,16",6,"1,1,12,12"
23,3602,506,NMDS,4,"0,1,11,14,15,16",7,"1,1,12,12"
23,3603,506,NMDS,4,"0,1,11,14,15,16",8,"1,3,18,18"
23,3604,506,NMDS,4,"0,1,11,14,15,16",9,"1,3,18,18"
23,3605,506,NMDS,4,"0,1,11,14,15,17",0,"1,16,8,8"
23,3606,506,MDS,4,"0,1,11,14,15,17",1,"1,7,6,6"
23,3607,506,NMDS,4,"0,1,11,14,15,17",10,"1,16,8,8"
23,3608,506,MDS,4,"0,1,11,14,15,17",11,"1,6,3,3"
23,3609,506,NMDS,4,"0,1,11,14,15,17",12,"1,15,3,3"
23,3610,506,MDS,4,"0,1,11,14,15,17",13,"1,12,13,12"
23,3611,506,MDS,4,"0,1,11,14,15,17",14,"1,12,6,6"
23,3612,506,NMDS,4,"0,1,11,14,15,17",15,"1,16,8,8"
23,3613,506,NMDS,4,"0,1,11,14,15,17",16,"1,16,8,8"
23,3614,506,NMDS,4,"0,1,11,14,15,17",17,"1,16,8,8"
23,3615,506,NMDS,4,"0,1,11,14,15,17",18,"1,7,6,6"
23,3616,506,NMDS,4,"0,1,11,14,15,17",19,"1,6,3,3"
23,3617,506,NMDS,4,"0,1,11,14,15,17",2,"1,16,8,8"
23,3618,506,NMDS,4,"0,1,11,14,15,17",20,"1,16,8,8"
23,3619,506,MDS,4,"0,1,11,14,15,17",21,"1,16,8,8"
23,3620,506,MDS,4,"0,1,11,14,15,17",22,"1,16,8,8"
23,3621,506,NMDS,4,"0,1,11,14,15,17",3,"1,16,8,8"
23,3622,506,NMDS,4,"0,1,11,14,15,17",4,"1,8,4,4"
23,3623,506,NMDS,4,"0,1,11,14,15,17",5,"1,1,14,14"
23,3624,506,NMDS,4,"0,1,11,14,15,17",6,"1,16,8,8"
23,3625,506,NMDS,4,"0,1,11,14,15,17",7,"1,12,6,6"
23,3626,506,NMDS,4,"0,1,11,14,15,17",8,"1,16,8,8"
23,3627,506,NMDS,4,"0,1,11,14,15,17",9,"1,16,8,8"
23,3628,506,NMDS,4,"0,1,11,14,15,21",0,"1,15,21,21"
23,3629,506,NMDS,4,"0,1,11,14,15,21",1,"1,5,7,7"
23,3630,506,NMDS,4,"0,1,11,14,15,21",10,"1,2,5,5"
23,3631,506,MDS,4,"0,1,11,14,15,21",11,"1,5,7,7"
23,3632,506,NMDS,4,"0,1,11,14,15,21",12,"1,15,21,21"
23,3633,506,NMDS,4,"0,1,11,14,15,21",13,"1,5,7,7"
23,3634,506,NMDS,4,"0,1,11,14,15,21",14,"1,10,2,2"
23,3635,506,NMDS,4,"0,1,11,14,15,21",15,"1,2,2,1"
23,3636,506,NMDS,4,"0,1,11,14,15,21",16,"1,20,4,4"
23,3637,506,NMDS,4,"0,1,11,14,15,21",17,"1,5,7,7"
23,3638,506,MDS,4,"0,1,11,14,15,21",18,"1,15,21,21"
23,3639,506,MDS,4,"0,1,11,14,15,21",19,"1,15,21,21"
23,3640,506,NMDS,4,"0,1,11,14,15,21",2,"1,15,21,21"
23,3641,506,MDS,4,"0,1,11,14,15,21",20,"1,18,16,16"
23,3642,506,MDS,4,"0,1,11,14,15,21",21,"1,20,5,5"
23,3643,506,NMDS,4,"0,1,11,14,15,21",22,"1,1,4,4"
23,3644,506,NMDS,4,"0,1,11,14,15,21",3,"1,5,7,7"
23,3645,506,NMDS,4,"0,1,11,14,15,21",4,"1,5,7,7"
23,3646,506,MDS,4,"0,1,11,14,15,21",5,"1,5,7,7"
23,3647,506,NMDS,4,"0,1,11,14,15,21",6,"1,5,7,7"
23,3648,506,NMDS,4,"0,1,11,14,15,21",7,"1,5,7,7"
23,3649,506,MDS,4,"0,1,11,14,15,21",8,"1,5,7,7"
23,3650,506,NMDS,4,"0,1,11,14,15,21",9,"1,15,21,21"
23,3651,506,MDS,4,"0,1,11,14,16,17",0,"1,14,12,12"
23,3652,506,NMDS,4,"0,1,11,14,16,17",1,"1,16,8,8"
23,3653,506,NMDS,4,"0,1,11,14,16,17",10,"1,16,8,8"
23,3654,506,NMDS,4,"0,1,11,14,16,17",11,"1,17,20,20"
23,3655,506,NMDS,4,"0,1,11,14,16,17",12,"1,4,2,2"
23,3656,506,MDS,4,"0,1,11,14,16,17",13,"1,7,15,15"
23,3657,506,MDS,4,"0,1,11,14,16,17",14,"1,14,12,12"
23,3658,506,NMDS,4,"0,1,11,14,16,17",15,"1,16,8,8"
23,3659,506,MDS,4,"0,1,11,14,16,17",16,"1,16,18,18"
23,3660,506,NMDS,4,"0,1,11,14,16,17",17,"1,16,8,8"
23,3661,506,NMDS,4,"0,1,11,14,16,17",18,"1,21,18,18"
23,3662,506,NMDS,4,"0,1,11,14,16,17",19,"1,16,8,8"
23,3663,506,NMDS,4,"0,1,11,14,16,17",2,"1,16,8,8"
23,3664,506,MDS,4,"0,1,11,14,16,17",20,"1,2,5,5"
23,3665,506,NMDS,4,"0,1,11,14,16,17",21,"1,16,8,8"
23,3666,506,MDS,4,"0,1,11,14,16,17",22,"1,4,2,2"
23,3667,506,NMDS,4,"0,1,11,14,16,17",3,"1,1,18,6"
23,3668,506,NMDS,4,"0,1,11,14,16,17",4,"1,16,8,8"
23,3669,506,NMDS,4,"0,1,11,14,16,17",5,"1,16,8,8"
23,3670,506,NMDS,4,"0,1,11,14,16,17",6,"1,4,2,2"
23,3671,506,NMDS,4,"0,1,11,14,16,17",7,"1,4,2,2"
23,3672,506,NMDS,4,"0,1,11,14,16,17",8,"1,16,8,8"
23,3673,506,NMDS,4,"0,1,11,14,16,17",9,"1,21,18,18"
23,3674,506,MDS,4,"0,1,11,14,17,19",0,"1,6,3,3"
23,3675,506,NMDS,4,"0,1,11,14,17,19",1,"1,8,4,4"
23,3676,506,NMDS,4,"0,1,11,14,17,19",10,"1,20,10,10"
23,3677,506,NMDS,4,"0,1,11,14,17,19",11,"1,20,10,10"
23,3678,506,NMDS,4,"0,1,11,14,17,19",12,"1,8,4,4"
23,3679,506,NMDS,4,"0,1,11,14,17,19",13,"1,8,4,4"
23,3680,506,NMDS,4,"0,1,11,14,17,19",14,"1,18,6,6"
23,3681,506,NMDS,4,"0,1,11,14,17,19",15,"1,8,4,4"
23,3682,506,MDS,4,"0,1,11,14,17,19",16,"1,6,3,3"
23,3683,506,MDS,4,"0,1,11,14,17,19",17,"1,8,4,4"
23,3684,506,NMDS,4,"0,1,11,14,17,19",18,"1,18,6,6"
23,3685,506,NMDS,4,"0,1,11,14,17,19",19,"1,17,20,20"
23,3686,506,NMDS,4,"0,1,11,14,17,19",2,"1,20,10,10"
23,3687,506,NMDS,4,"0,1,11,14,17,19",20,"1,8,4,4"
23,3688,506,NMDS,4,"0,1,11,14,17,19",21,"1,8,4,4"
23,3689,506,MDS,4,"0,1,11,14,17,19",22,"1,6,3,3"
23,3690,506,NMDS,4,"0,1,11,14,17,19",3,"1,8,4,4"
23,3691,506,NMDS,4,"0,1,11,14,17,19",4,"1,8,4,4"
23,3692,506,NMDS,4,"0,1,11,14,17,19",5,"1,18,6,6"
23,3693,506,NMDS,4,"0,1,11,14,17,19",6,"1,6,3,3"
23,3694,506,NMDS,4,"0,1,11,14,17,19",7,"1,20,10,10"
23,3695,506,NMDS,4,"0,1,11,14,17,19",8,"1,14,14,20"
23,3696,506,NMDS,4,"0,1,11,14,17,19",9,"1,19,14,14"
23,3697,506,NMDS,4,"0,1,11,14,17,21",0,"1,7,10,10"
23,3698,506,MDS,4,"0,1,11,14,17,21",1,"1,7,6,6"
23,3699,506,NMDS,4,"0,1,11,14,17,21",10,"1,18,6,6"
23,3700,506,MDS,4,"0,1,11,14,17,21",11,"1,14,20,20"
23,3701,506,NMDS,4,"0,1,11,14,17,21",12,"1,2,13,12"
23,3702,506,NMDS,4,"0,1,11,14,17,21",13,"1,7,6,6"
23,3703,506,MDS,4,"0,1,11,14,17,21",14,"1,18,6,6"
23,3704,506,NMDS,4,"0,1,11,14,17,21",15,"1,12,4,4"
23,3705,506,NMDS,4,"0,1,11,14,17,21",16,"1,7,10,10"
23,3706,506,MDS,4,"0,1,11,14,17,21",17,"1,7,6,6"
23,3707,506,NMDS,4,"0,1,11,14,17,21",18,"1,18,6,6"
23,3708,506,NMDS,4,"0,1,11,14,17,21",19,"1,18,6,6"
23,3709,506,NMDS,4,"0,1,11,14,17,21",2,"1,7,10,10"
23,3710,506,MDS,4,"0,1,11,14,17,21",20,"1,18,6,6"
23,3711,506,MDS,4,"0,1,11,14,17,21",21,"1,1,4,4"
23,3712,506,NMDS,4,"0,1,11,14,17,21",22,"1,18,6,6"
23,3713,506,NMDS,4,"0,1,11,14,17,21",3,"1,18,6,6"
23,3714,506,MDS,4,"0,1,11,14,17,21",4,"1,22,20,20"
23,3715,506,NMDS,4,"0,1,11,14,17,21",5,"1,18,6,6"
23,3716,506,NMDS,4,"0,1,11,14,17,21",6,"1,7,10,10"
23,3717,506,MDS,4,"0,1,11,14,17,21",7,"1,2,16,16"
23,3718,506,NMDS,4,"0,1,11,14,17,21",8,"1,12,4,4"
23,3719,506,NMDS,4,"0,1,11,14,17,21",9,"1,12,4,4"
23,3720,506,NMDS,4,"0,1,11,14,18,21",0,"1,14,20,20"
23,3721,506,MDS,4,"0,1,11,14,18,21",1,"1,12,4,4"
23,3722,506,NMDS,4,"0,1,11,14,18,21",10,"1,12,4,4"
23,3723,506,MDS,4,"0,1,11,14,18,21",11,"1,17,21,21"
23,3724,506,NMDS,4,"0,1,11,14,18,21",12,"1,12,4,4"
23,3725,506,NMDS,4,"0,1,11,14,18,21",13,"1,12,4,4"
23,3726,506,MDS,4,"0,1,11,14,18,21",14,"1,17,21,21"
23,3727,506,NMDS,4,"0,1,11,14,18,21",15,"1,20,5,5"
23,3728,506,NMDS,4,"0,1,11,14,18,21",16,"1,12,4,4"
23,3729,506,NMDS,4,"0,1,11,14,18,21",17,"1,12,4,4"
23,3730,506,MDS,4,"0,1,11,14,18,21",18,"1,12,4,4"
23,3731,506,NMDS,4,"0,1,11,14,18,21",19,"1,7,19,19"
23,3732,506,NMDS,4,"0,1,11,14,18,21",2,"1,4,8,4"
23,3733,506,NMDS,4,"0,1,11,14,18,21",20,"1,17,21,21"
23,3734,506,MDS,4,"0,1,11,14,18,21",21,"1,20,5,5"
23,3735,506,NMDS,4,"0,1,11,14,18,21",22,"1,2,16,16"
23,3736,506,NMDS,4,"0,1,11,14,18,21",3,"1,12,4,4"
23,3737,506,NMDS,4,"0,1,11,14,18,21",4,"1,18,16,16"
23,3738,506,MDS,4,"0,1,11,14,18,21",5,"1,2,16,16"
23,3739,506,NMDS,4,"0,1,11,14,18,21",6,"1,12,4,4"
23,3740,506,NMDS,4,"0,1,11,14,18,21",7,"1,17,21,21"
23,3741,506,MDS,4,"0,1,11,14,18,21",8,"1,12,4,4"
23,3742,506,NMDS,4,"0,1,11,14,18,21",9,"1,12,4,4"
23,3743,506,NMDS,4,"0,1,11,14,19,22",0,"1,12,6,6"
23,3744,506,NMDS,4,"0,1,11,14,19,22",1,"1,8,18,18"
23,3745,506,NMDS,4,"0,1,11,14,19,22",10,"1,18,6,6"
23,3746,506,NMDS,4,"0,1,11,14,19,22",11,"1,22,11,11"
23,3747,506,NMDS,4,"0,1,11,14,19,22",12,"1,8,4,4"
23,3748,506,NMDS,4,"0,1,11,14,19,22",13,"1,8,4,4"
23,3749,506,NMDS,4,"0,1,11,14,19,22",14,"1,3,19,19"
23,3750,506,NMDS,4,"0,1,11,14,19,22",15,"1,5,5,14"
23,3751,506,MDS,4,"0,1,11,14,19,22",16,"1,8,4,4"
23,3752,506,MDS,4,"0,1,11,14,19,22",17,"1,12,6,6"
23,3753,506,NMDS,4,"0,1,11,14,19,22",18,"1,12,6,6"
23,3754,506,NMDS,4,"0,1,11,14,19,22",19,"1,12,6,6"
23,3755,506,NMDS,4,"0,1,11,14,19,22",2,"1,8,4,4"
23,3756,506,NMDS,4,"0,1,11,14,19,22",20,"1,12,6,6"
23,3757,506,NMDS,4,"0,1,11,14,19,22",21,"1,8,4,4"
23,3758,506,MDS,4,"0,1,11,14,19,22",22,"1,12,6,6"
23,3759,506,NMDS,4,"0,1,11,14,19,22",3,"1,8,18,18"
23,3760,506,MDS,4,"0,1,11,14,19,22",4,"1,12,6,6"
23,3761,506,MDS,4,"0,1,11,14,19,22",5,"1,17,20,20"
23,3762,506,NMDS,4,"0,1,11,14,19,22",6,"1,12,6,6"
23,3763,506,NMDS,4,"0,1,11,14,19,22",7,"1,17,20,20"
23,3764,506,NMDS,4,"0,1,11,14,19,22",8,"1,12,6,6"
23,3765,506,NMDS,4,"0,1,11,14,19,22",9,"1,12,6,6"
23,3766,506,NMDS,4,"0,1,11,14,20,21",0,"1,18,6,6"
23,3767,506,MDS,4,"0,1,11,14,20,21",1,"1,7,10,10"
23,3768,506,NMDS,4,"0,1,11,14,20,21",10,"1,18,6,6"
23,3769,506,NMDS,4,"0,1,11,14,20,21",11,"1,18,6,6"
23,3770,506,NMDS,4,"0,1,11,14,20,21",12,"1,3,6,3"
23,3771,506,NMDS,4,"0,1,11,14,20,21",13,"1,18,6,6"
23,3772,506,MDS,4,"0,1,11,14,20,21",14,"1,1,14,14"
23,3773,506,NMDS,4,"0,1,11,14,20,21",15,"1,7,10,10"
23,3774,506,MDS,4,"0,1,11,14,20,21",16,"1,18,6,6"
23,3775,506,MDS,4,"0,1,11,14,20,21",17,"1,18,6,6"
23,3776,506,NMDS,4,"0,1,11,14,20,21",18,"1,1,6,6"
23,3777,506,NMDS,4,"0,1,11,14,20,21",19,"1,7,10,10"
23,3778,506,NMDS,4,"0,1,11,14,20,21",2,"1,18,6,6"
23,3779,506,MDS,4,"0,1,11,14,20,21",20,"1,18,6,6"
23,3780,506,NMDS,4,"0,1,11,14,20,21",21,"1,4,9,9"
23,3781,506,NMDS,4,"0,1,11,14,20,21",22,"1,18,6,6"
23,3782,506,NMDS,4,"0,1,11,14,20,21",3,"1,15,5,5"
23,3783,506,MDS,4,"0,1,11,14,20,21",4,"1,1,6,6"
23,3784,506,MDS,4,"0,1,11,14,20,21",5,"1,18,6,6"
23,3785,506,NMDS,4,"0,1,11,14,20,21",6,"1,18,6,6"
23,3786,506,MDS,4,"0,1,11,14,20,21",7,"1,1,6,6"
23,3787,506,NMDS,4,"0,1,11,14,20,21",8,"1,7,10,10"
23,3788,506,NMDS,4,"0,1,11,14,20,21",9,"1,7,10,10"
23,3789,506,NMDS,4,"0,1,11,14,21,22",0,"1,18,6,6"
23,3790,506,NMDS,4,"0,1,11,14,21,22",1,"1,18,6,6"
23,3791,506,NMDS,4,"0,1,11,14,21,22",10,"1,12,8,4"
23,3792,506,NMDS,4,"0,1,11,14,21,22",11,"1,18,6,6"
23,3793,506,NMDS,4,"0,1,11,14,21,22",12,"1,18,6,6"
23,3794,506,NMDS,4,"0,1,11,14,21,22",13,"1,18,6,6"
23,3795,506,NMDS,4,"0,1,11,14,21,22",14,"1,18,6,6"
23,3796,506,NMDS,4,"0,1,11,14,21,22",15,"1,10,2,2"
23,3797,506,MDS,4,"0,1,11,14,21,22",16,"1,18,6,6"
23,3798,506,MDS,4,"0,1,11,14,21,22",17,"1,18,6,6"
23,3799,506,MDS,4,"0,1,11,14,21,22",18,"1,12,4,4"
23,3800,506,MDS,4,"0,1,11,14,21,22",19,"1,7,10,10"
23,3801,506,NMDS,4,"0,1,11,14,21,22",2,"1,10,2,2"
23,3802,506,NMDS,4,"0,1,11,14,21,22",20,"1,4,10,10"
23,3803,506,NMDS,4,"0,1,11,14,21,22",21,"1,21,7,7"
23,3804,506,NMDS,4,"0,1,11,14,21,22",22,"1,21,7,7"
23,3805,506,NMDS,4,"0,1,11,14,21,22",3,"1,18,6,6"
23,3806,506,MDS,4,"0,1,11,14,21,22",4,"1,7,6,6"
23,3807,506,MDS,4,"0,1,11,14,21,22",5,"1,12,4,4"
23,3808,506,MDS,4,"0,1,11,14,21,22",6,"1,12,4,4"
23,3809,506,MDS,4,"0,1,11,14,21,22",7,"1,7,10,10"
23,3810,506,NMDS,4,"0,1,11,14,21,22",8,"1,12,4,4"
23,3811,506,NMDS,4,"0,1,11,14,21,22",9,"1,12,4,4"
23,3812,506,MDS,4,"0,1,11,15,17,19",0,"1,8,4,4"
23,3813,506,NMDS,4,"0,1,11,15,17,19",1,"1,14,20,20"
23,3814,506,NMDS,4,"0,1,11,15,17,19",10,"1,8,4,4"
23,3815,506,NMDS,4,"0,1,11,15,17,19",11,"1,9,16,16"
23,3816,506,NMDS,4,"0,1,11,15,17,19",12,"1,9,16,16"
23,3817,506,NMDS,4,"0,1,11,15,17,19",13,"1,8,4,4"
23,3818,506,NMDS,4,"0,1,11,15,17,19",14,"1,15,15,21"
23,3819,506,MDS,4,"0,1,11,15,17,19",15,"1,9,16,16"
23,3820,506,NMDS,4,"0,1,11,15,17,19",16,"1,9,16,16"
23,3821,506,MDS,4,"0,1,11,15,17,19",17,"1,8,4,4"
23,3822,506,NMDS,4,"0,1,11,15,17,19",18,"1,8,4,4"
23,3823,506,MDS,4,"0,1,11,15,17,19",19,"1,8,4,4"
23,3824,506,MDS,4,"0,1,11,15,17,19",2,"1,4,9,9"
23,3825,506,NMDS,4,"0,1,11,15,17,19",20,"1,11,17,17"
23,3826,506,MDS,4,"0,1,11,15,17,19",21,"1,18,6,6"
23,3827,506,NMDS,4,"0,1,11,15,17,19",22,"1,9,16,16"
23,3828,506,NMDS,4,"0,1,11,15,17,19",3,"1,8,4,4"
23,3829,506,NMDS,4,"0,1,11,15,17,19",4,"1,8,4,4"
23,3830,506,NMDS,4,"0,1,11,15,17,19",5,"1,8,4,4"
23,3831,506,NMDS,4,"0,1,11,15,17,19",6,"1,9,16,16"
23,3832,506,NMDS,4,"0,1,11,15,17,19",7,"1,9,16,16"
23,3833,506,NMDS,4,"0,1,11,15,17,19",8,"1,8,4,4"
23,3834,506,NMDS,4,"0,1,11,15,17,19",9,"1,18,6,6"
23,3835,506,NMDS,4,"0,1,11,15,18,22",0,"1,13,21,21"
23,3836,506,MDS,4,"0,1,11,15,18,22",1,"1,1,14,14"
23,3837,506,NMDS,4,"0,1,11,15,18,22",10,"1,1,14,14"
23,3838,506,NMDS,4,"0,1,11,15,18,22",11,"1,1,14,14"
23,3839,506,NMDS,4,"0,1,11,15,18,22",12,"1,1,14,14"
23,3840,506,MDS,4,"0,1,11,15,18,22",13,"1,1,14,14"
23,3841,506,NMDS,4,"0,1,11,15,18,22",14,"1,1,14,14"
23,3842,506,NMDS,4,"0,1,11,15,18,22",15,"1,8,16,8"
23,3843,506,NMDS,4,"0,1,11,15,18,22",16,"1,19,6,6"
23,3844,506,NMDS,4,"0,1,11,15,18,22",17,"1,13,6,6"
23,3845,506,NMDS,4,"0,1,11,15,18,22",18,"1,1,14,14"
23,3846,506,NMDS,4,"0,1,11,15,18,22",19,"1,22,19,19"
23,3847,506,NMDS,4,"0,1,11,15,18,22",2,"1,4,10,10"
23,3848,506,MDS,4,"0,1,11,15,18,22",20,"1,4,10,10"
23,3849,506,NMDS,4,"0,1,11,15,18,22",21,"1,1,14,14"
23,3850,506,MDS,4,"0,1,11,15,18,22",22,"1,13,6,6"
23,3851,506,NMDS,4,"0,1,11,15,18,22",3,"1,13,21,21"
23,3852,506,NMDS,4,"0,1,11,15,18,22",4,"1,19,13,13"
23,3853,506,NMDS,4,"0,1,11,15,18,22",5,"1,1,14,14"
23,3854,506,NMDS,4,"0,1,11,15,18,22",6,"1,13,6,6"
23,3855,506,NMDS,4,"0,1,11,15,18,22",7,"1,13,21,21"
23,3856,506,MDS,4,"0,1,11,15,18,22",8,"1,4,10,10"
23,3857,506,NMDS,4,"0,1,11,15,18,22",9,"1,1,14,14"
23,3858,506,NMDS,4,"0,1,11,16,18,19",0,"1,5,7,7"
23,3859,506,MDS,4,"0,1,11,16,18,19",1,"1,12,6,6"
23,3860,506,MDS,4,"0,1,11,16,18,19",10,"1,5,14,14"
23,3861,506,NMDS,4,"0,1,11,16,18,19",11,"1,5,14,14"
23,3862,506,NMDS,4,"0,1,11,16,18,19",12,"1,12,6,6"
23,3863,506,NMDS,4,"0,1,11,16,18,19",13,"1,5,14,14"
23,3864,506,NMDS,4,"0,1,11,16,18,19",14,"1,5,14,14"
23,3865,506,NMDS,4,"0,1,11,16,18,19",15,"1,12,6,6"
23,3866,506,MDS,4,"0,1,11,16,18,19",16,"1,12,6,6"
23,3867,506,NMDS,4,"0,1,11,16,18,19",17,"1,17,10,10"
23,3868,506,MDS,4,"0,1,11,16,18,19",18,"1,9,8,8"
23,3869,506,NMDS,4,"0,1,11,16,18,19",19,"1,12,6,6"
23,3870,506,NMDS,4,"0,1,11,16,18,19",2,"1,12,6,6"
23,3871,506,NMDS,4,"0,1,11,16,18,19",20,"1,12,6,6"
23,3872,506,MDS,4,"0,1,11,16,18,19",21,"1,5,14,14"
23,3873,506,NMDS,4,"0,1,11,16,18,19",22,"1,12,6,6"
23,3874,506,MDS,4,"0,1,11,16,18,19",3,"1,12,6,6"
23,3875,506,NMDS,4,"0,1,11,16,18,19",4,"1,5,14,14"
23,3876,506,NMDS,4,"0,1,11,16,18,19",5,"1,1,6,6"
23,3877,506,NMDS,4,"0,1,11,16,18,19",6,"1,12,1,12"
23,3878,506,NMDS,4,"0,1,11,16,18,19",7,"1,8,4,4"
23,3879,506,NMDS,4,"0,1,11,16,18,19",8,"1,12,6,6"
23,3880,506,MDS,4,"0,1,11,16,18,19",9,"1,14,7,7"
23,3881,506,MDS,4,"0,1,11,16,18,21",0,"1,12,4,4"
23,3882,506,MDS,4,"0,1,11,16,18,21",1,"1,12,4,4"
23,3883,506,NMDS,4,"0,1,11,16,18,21",10,"1,10,2,2"
23,3884,506,NMDS,4,"0,1,11,16,18,21",11,"1,19,14,14"
23,3885,506,NMDS,4,"0,1,11,16,18,21",12,"1,19,14,14"
23,3886,506,MDS,4,"0,1,11,16,18,21",13,"1,2,5,5"
23,3887,506,NMDS,4,"0,1,11,16,18,21",14,"1,19,14,14"
23,3888,506,NMDS,4,"0,1,11,16,18,21",15,"1,4,10,10"
23,3889,506,NMDS,4,"0,1,11,16,18,21",16,"1,7,10,10"
23,3890,506,NMDS,4,"0,1,11,16,18,21",17,"1,19,14,14"
23,3891,506,MDS,4,"0,1,11,16,18,21",18,"1,12,4,4"
23,3892,506,NMDS,4,"0,1,11,16,18,21",19,"1,19,14,14"
23,3893,506,NMDS,4,"0,1,11,16,18,21",2,"1,7,10,10"
23,3894,506,MDS,4,"0,1,11,16,18,21",20,"1,7,6,6"
23,3895,506,MDS,4,"0,1,11,16,18,21",21,"1,19,14,14"
23,3896,506,NMDS,4,"0,1,11,16,18,21",22,"1,12,4,4"
23,3897,506,MDS,4,"0,1,11,16,18,21",3,"1,19,14,14"
23,3898,506,NMDS,4,"0,1,11,16,18,21",4,"1,19,14,14"
23,3899,506,NMDS,4,"0,1,11,16,18,21",5,"1,9,3,3"
23,3900,506,NMDS,4,"0,1,11,16,18,21",6,"1,7,10,10"
23,3901,506,NMDS,4,"0,1,11,16,18,21",7,"1,8,1,8"
23,3902,506,MDS,4,"0,1,11,16,18,21",8,"1,19,14,14"
23,3903,506,NMDS,4,"0,1,11,16,18,21",9,"1,12,4,4"
23,3904,506,MDS,4,"0,1,11,16,20,21",0,"1,6,2,2"
23,3905,506,NMDS,4,"0,1,11,16,20,21",1,"1,12,4,4"
23,3906,506,NMDS,4,"0,1,11,16,20,21",10,"1,5,17,17"
23,3907,506,NMDS,4,"0,1,11,16,20,21",11,"1,12,4,4"
23,3908,506,NMDS,4,"0,1,11,16,20,21",12,"1,12,4,4"
23,3909,506,NMDS,4,"0,1,11,16,20,21",13,"1,4,10,10"
23,3910,506,NMDS,4,"0,1,11,16,20,21",14,"1,12,4,4"
23,3911,506,NMDS,4,"0,1,11,16,20,21",15,"1,12,4,4"
23,3912,506,MDS,4,"0,1,11,16,20,21",16,"1,7,10,10"
23,3913,506,NMDS,4,"0,1,11,16,20,21",17,"1,12,4,4"
23,3914,506,NMDS,4,"0,1,11,16,20,21",18,"1,11,16,16"
23,3915,506,NMDS,4,"0,1,11,16,20,21",19,"1,12,4,4"
23,3916,506,NMDS,4,"0,1,11,16,20,21",2,"1,7,10,10"
23,3917,506,MDS,4,"0,1,11,16,20,21",20,"1,12,4,4"
23,3918,506,NMDS,4,"0,1,11,16,20,21",21,"1,8,1,8"
23,3919,506,NMDS,4,"0,1,11,16,20,21",22,"1,7,10,10"
23,3920,506,MDS,4,"0,1,11,16,20,21",3,"1,6,2,2"
23,3921,506,NMDS,4,"0,1,11,16,20,21",4,"1,6,2,2"
23,3922,506,NMDS,4,"0,1,11,16,20,21",5,"1,12,4,4"
23,3923,506,NMDS,4,"0,1,11,16,20,21",6,"1,7,10,10"
23,3924,506,MDS,4,"0,1,11,16,20,21",7,"1,4,10,10"
23,3925,506,NMDS,4,"0,1,11,16,20,21",8,"1,7,10,10"
23,3926,506,NMDS,4,"0,1,11,16,20,21",9,"1,14,10,10"
23,3927,506,NMDS,4,"0,1,11,16,21,22",0,"1,7,10,10"
23,3928,506,MDS,4,"0,1,11,16,21,22",1,"1,21,7,7"
23,3929,506,NMDS,4,"0,1,11,16,21,22",10,"1,19,14,14"
23,3930,506,NMDS,4,"0,1,11,16,21,22",11,"1,19,14,14"
23,3931,506,NMDS,4,"0,1,11,16,21,22",12,"1,7,10,10"
23,3932,506,NMDS,4,"0,1,11,16,21,22",13,"1,18,3,3"
23,3933,506,NMDS,4,"0,1,11,16,21,22",14,"1,7,10,10"
23,3934,506,NMDS,4,"0,1,11,16,21,22",15,"1,11,21,21"
23,3935,506,NMDS,4,"0,1,11,16,21,22",16,"1,7,10,10"
23,3936,506,NMDS,4,"0,1,11,16,21,22",17,"1,7,10,10"
23,3937,506,MDS,4,"0,1,11,16,21,22",18,"1,19,14,14"
23,3938,506,MDS,4,"0,1,11,16,21,22",19,"1,9,13,13"
