q,idx,orbit,type,rho,S,delta,firstHole
19,1107,342,MDS,4,"0,1,10,14,15,16",0,"1,4,4,2"
19,1108,342,NMDS,4,"0,1,10,14,15,16",3,"1,18,9,9"
19,1109,342,NMDS,4,"0,1,10,14,15,16",6,"1,10,5,5"
19,1110,342,MDS,4,"0,1,10,14,15,16",9,"1,10,5,5"
19,1111,342,NMDS,4,"0,1,11,12,13,14",13,"1,10,12,12"
19,1112,342,MDS,4,"0,1,11,12,13,14",2,"1,15,10,10"
19,1113,342,MDS,4,"0,1,11,12,13,14",10,"1,3,15,15"
19,1114,342,NMDS,4,"0,1,11,12,13,14",18,"1,13,8,8"
19,1115,342,NMDS,4,"0,1,11,12,13,14",7,"1,10,12,12"
19,1116,342,NMDS,4,"0,1,11,12,13,14",15,"1,3,15,15"
19,1117,342,NMDS,4,"0,1,11,12,13,14",4,"1,13,8,8"
19,1118,342,NMDS,4,"0,1,11,12,13,14",12,"1,10,2,2"
19,1119,342,NMDS,4,"0,1,11,12,13,14",1,"1,6,5,5"
19,1120,342,NMDS,4,"0,1,11,12,13,14",9,"1,16,16,4"
19,1121,342,NMDS,4,"0,1,11,12,13,14",17,"1,10,12,12"
19,1122,342,NMDS,4,"0,1,11,12,13,14",6,"1,10,12,12"
19,1123,342,NMDS,4,"0,1,11,12,13,14",14,"1,10,12,12"
19,1124,342,MDS,4,"0,1,11,12,13,14",3,"1,12,5,5"
19,1125,342,MDS,4,"0,1,11,12,13,14",11,"1,2,8,8"
19,1126,342,NMDS,4,"0,1,11,12,13,14",0,"1,6,5,5"
19,1127,342,NMDS,4,"0,1,11,12,13,14",8,"1,10,12,12"
19,1128,342,MDS,4,"0,1,11,12,13,14",16,"1,14,18,18"
19,1129,342,NMDS,4,"0,1,11,12,13,14",5,"1,10,12,12"
19,1130,342,NMDS,4,"0,1,2,10,12,15",3,"1,10,1,10"
19,1131,342,NMDS,4,"0,1,2,10,12,15",10,"1,10,5,5"
19,1132,342,NMDS,4,"0,1,2,10,12,15",17,"1,4,2,2"
19,1133,342,NMDS,4,"0,1,2,10,12,15",5,"1,7,9,9"
19,1134,342,NMDS,4,"0,1,2,10,12,15",12,"1,10,5,5"
19,1135,342,MDS,4,"0,1,2,10,12,15",0,"1,16,7,7"
19,1136,342,NMDS,4,"0,1,2,10,12,15",7,"1,10,5,5"
19,1137,342,NMDS,4,"0,1,2,10,12,15",14,"1,18,15,15"
19,1138,342,MDS,4,"0,1,2,10,12,15",2,"1,4,2,2"
19,1139,342,NMDS,4,"0,1,2,10,12,15",9,"1,10,5,5"
19,1140,342,NMDS,4,"0,1,2,10,12,15",16,"1,10,8,8"
19,1141,342,NMDS,4,"0,1,2,10,12,15",4,"1,10,5,5"
19,1142,342,NMDS,4,"0,1,2,10,12,15",11,"1,2,5,5"
19,1143,342,NMDS,4,"0,1,2,10,12,15",18,"1,10,5,5"
19,1144,342,NMDS,4,"0,1,2,10,12,15",6,"1,10,5,5"
19,1145,342,NMDS,4,"0,1,2,10,12,15",13,"1,18,9,9"
19,1146,342,MDS,4,"0,1,2,10,12,15",1,"1,4,2,2"
19,1147,342,NMDS,4,"0,1,2,10,12,15",8,"1,10,5,5"
19,1148,342,NMDS,4,"0,1,2,10,12,15",15,"1,4,2,2"
19,1149,342,MDS,4,"0,1,13,15,16,18",3,"1,11,10,10"
19,1150,342,NMDS,4,"0,1,13,15,16,18",6,"1,11,10,10"
19,1151,342,NMDS,4,"0,1,13,15,16,18",9,"1,16,4,4"
19,1152,342,NMDS,4,"0,1,13,15,16,18",12,"1,16,4,4"
19,1153,342,NMDS,4,"0,1,13,15,16,18",15,"1,17,12,12"
19,1154,342,MDS,4,"0,1,13,15,16,18",18,"1,13,7,13"
19,1155,342,MDS,4,"0,1,13,15,16,18",2,"1,16,4,4"
19,1156,342,MDS,4,"0,1,13,15,16,18",5,"1,16,10,10"
19,1157,342,NMDS,4,"0,1,13,15,16,18",8,"1,12,2,2"
19,1158,342,NMDS,4,"0,1,13,15,16,18",11,"1,11,10,10"
19,1159,342,NMDS,4,"0,1,13,15,16,18",14,"1,11,10,10"
19,1160,342,NMDS,4,"0,1,13,15,16,18",17,"1,11,10,10"
19,1161,342,MDS,4,"0,1,13,15,16,18",1,"1,17,12,12"
19,1162,342,MDS,4,"0,1,13,15,16,18",4,"1,17,12,12"
19,1163,342,MDS,4,"0,1,13,15,16,18",7,"1,17,12,12"
19,1164,342,NMDS,4,"0,1,13,15,16,18",10,"1,11,10,10"
19,1165,342,NMDS,4,"0,1,13,15,16,18",13,"1,16,4,4"
19,1166,342,NMDS,4,"0,1,13,15,16,18",16,"1,11,10,10"
19,1167,342,NMDS,4,"0,1,13,15,16,18",0,"1,11,10,10"
19,1168,342,NMDS,4,"0,1,2,10,13,16",0,"1,6,3,3"
19,1169,342,NMDS,4,"0,1,2,10,13,16",13,"1,6,3,3"
19,1170,342,NMDS,4,"0,1,2,10,13,16",7,"1,6,2,2"
19,1171,342,NMDS,4,"0,1,2,10,13,16",1,"1,11,15,15"
19,1172,342,NMDS,4,"0,1,2,10,13,16",14,"1,6,2,2"
19,1173,342,NMDS,4,"0,1,2,10,13,16",8,"1,6,3,3"
19,1174,342,MDS,4,"0,1,2,10,13,16",2,"1,3,6,3"
19,1175,342,NMDS,4,"0,1,2,10,13,16",15,"1,6,3,3"
19,1176,342,NMDS,4,"0,1,2,10,13,16",9,"1,6,3,3"
19,1177,342,NMDS,4,"0,1,2,10,13,16",3,"1,11,15,15"
19,1178,342,NMDS,4,"0,1,2,10,13,16",16,"1,6,3,3"
19,1179,342,NMDS,4,"0,1,2,10,13,16",10,"1,15,5,5"
19,1180,342,NMDS,4,"0,1,2,10,13,16",4,"1,15,5,5"
19,1181,342,NMDS,4,"0,1,2,10,13,16",17,"1,6,2,2"
19,1182,342,NMDS,4,"0,1,2,10,13,16",11,"1,6,3,3"
19,1183,342,NMDS,4,"0,1,2,10,13,16",5,"1,3,10,10"
19,1184,342,NMDS,4,"0,1,2,10,13,16",18,"1,11,15,15"
19,1185,342,NMDS,4,"0,1,2,10,13,16",12,"1,15,5,5"
19,1186,342,NMDS,4,"0,1,2,10,13,16",6,"1,6,3,3"
19,1187,342,NMDS,4,"0,1,10,11,13,14",4,"1,4,2,2"
19,1188,342,NMDS,4,"0,1,10,11,13,14",14,"1,4,2,2"
19,1189,342,NMDS,4,"0,1,10,11,13,14",5,"1,4,11,11"
19,1190,342,NMDS,4,"0,1,10,11,13,14",15,"1,4,11,11"
19,1191,342,NMDS,4,"0,1,10,11,13,14",6,"1,10,13,13"
19,1192,342,NMDS,4,"0,1,10,11,13,14",16,"1,7,18,18"
19,1193,342,NMDS,4,"0,1,10,11,13,14",7,"1,4,2,2"
19,1194,342,MDS,4,"0,1,10,11,13,14",17,"1,12,14,11"
19,1195,342,NMDS,4,"0,1,10,11,13,14",8,"1,4,2,2"
19,1196,342,NMDS,4,"0,1,10,11,13,14",18,"1,15,10,10"
19,1197,342,NMDS,4,"0,1,10,11,13,14",9,"1,3,13,13"
19,1198,342,NMDS,4,"0,1,10,11,13,14",0,"1,4,2,2"
19,1199,342,MDS,4,"0,1,10,11,13,14",10,"1,4,2,2"
19,1200,342,MDS,4,"0,1,10,11,13,14",1,"1,4,2,2"
19,1201,342,NMDS,4,"0,1,10,11,13,14",11,"1,4,11,11"
19,1202,342,NMDS,4,"0,1,10,11,13,14",2,"1,3,13,13"
19,1203,342,NMDS,4,"0,1,10,11,13,14",12,"1,4,2,2"
19,1204,342,NMDS,4,"0,1,10,11,13,14",3,"1,10,13,13"
19,1205,342,MDS,4,"0,1,10,11,13,14",13,"1,10,17,17"
19,1206,342,NMDS,4,"0,1,11,13,15,17",6,"1,1,10,10"
19,1207,342,NMDS,4,"0,1,11,13,15,17",13,"1,4,7,7"
19,1208,342,NMDS,4,"0,1,11,13,15,17",1,"1,3,11,11"
19,1209,342,NMDS,4,"0,1,11,13,15,17",8,"1,1,10,10"
19,1210,342,MDS,4,"0,1,11,13,15,17",15,"1,1,12,12"
19,1211,342,NMDS,4,"0,1,11,13,15,17",3,"1,1,10,10"
19,1212,342,NMDS,4,"0,1,11,13,15,17",10,"1,1,10,10"
19,1213,342,MDS,4,"0,1,11,13,15,17",17,"1,8,4,4"
19,1214,342,NMDS,4,"0,1,11,13,15,17",5,"1,1,10,10"
19,1215,342,NMDS,4,"0,1,11,13,15,17",12,"1,1,10,10"
19,1216,342,MDS,4,"0,1,11,13,15,17",0,"1,1,10,10"
19,1217,342,NMDS,4,"0,1,11,13,15,17",7,"1,8,4,4"
19,1218,342,NMDS,4,"0,1,11,13,15,17",14,"1,13,4,4"
19,1219,342,MDS,4,"0,1,11,13,15,17",2,"1,8,4,4"
19,1220,342,NMDS,4,"0,1,11,13,15,17",9,"1,1,10,10"
19,1221,342,NMDS,4,"0,1,11,13,15,17",16,"1,12,2,2"
19,1222,342,MDS,4,"0,1,11,13,15,17",4,"1,16,7,16"
19,1223,342,NMDS,4,"0,1,11,13,15,17",11,"1,3,11,11"
19,1224,342,NMDS,4,"0,1,11,13,15,17",18,"1,3,11,11"
19,1225,342,NMDS,4,"0,1,12,14,15,16",11,"1,4,2,2"
19,1226,342,NMDS,4,"0,1,12,14,15,16",5,"1,9,3,3"
19,1227,342,MDS,4,"0,1,12,14,15,16",18,"1,12,6,6"
19,1228,342,NMDS,4,"0,1,12,14,15,16",12,"1,12,6,6"
19,1229,342,MDS,4,"0,1,12,14,15,16",6,"1,4,2,2"
19,1230,342,MDS,4,"0,1,12,14,15,16",0,"1,18,9,9"
19,1231,342,NMDS,4,"0,1,12,14,15,16",13,"1,4,2,2"
19,1232,342,NMDS,4,"0,1,12,14,15,16",7,"1,18,9,9"
19,1233,342,MDS,4,"0,1,12,14,15,16",1,"1,18,8,8"
19,1234,342,MDS,4,"0,1,12,14,15,16",14,"1,12,6,6"
19,1235,342,NMDS,4,"0,1,12,14,15,16",8,"1,2,7,7"
19,1236,342,MDS,4,"0,1,12,14,15,16",2,"1,9,11,11"
19,1237,342,NMDS,4,"0,1,12,14,15,16",15,"1,12,6,6"
19,1238,342,NMDS,4,"0,1,12,14,15,16",9,"1,18,9,9"
19,1239,342,NMDS,4,"0,1,12,14,15,16",3,"1,18,6,6"
19,1240,342,NMDS,4,"0,1,12,14,15,16",16,"1,12,16,4"
19,1241,342,NMDS,4,"0,1,12,14,15,16",10,"1,4,2,2"
19,1242,342,NMDS,4,"0,1,12,14,15,16",4,"1,4,2,2"
19,1243,342,NMDS,4,"0,1,12,14,15,16",17,"1,4,2,2"
19,1244,342,NMDS,4,"0,1,10,12,15,18",2,"1,7,15,15"
19,1245,342,NMDS,4,"0,1,10,12,15,18",18,"1,13,17,17"
19,1246,342,NMDS,4,"0,1,10,12,15,18",15,"1,5,6,6"
19,1247,342,NMDS,4,"0,1,10,12,15,18",12,"1,17,5,12"
19,1248,342,NMDS,4,"0,1,10,12,15,18",9,"1,13,17,17"
19,1249,342,NMDS,4,"0,1,10,12,15,18",6,"1,13,17,17"
19,1250,342,NMDS,4,"0,1,10,12,15,18",3,"1,7,15,15"
19,1251,342,NMDS,4,"0,1,10,12,15,18",0,"1,16,5,5"
19,1252,342,NMDS,4,"0,1,10,12,15,18",16,"1,7,15,15"
19,1253,342,NMDS,4,"0,1,10,12,15,18",13,"1,1,5,5"
19,1254,342,NMDS,4,"0,1,10,12,15,18",10,"1,16,5,5"
19,1255,342,NMDS,4,"0,1,10,12,15,18",7,"1,13,17,17"
19,1256,342,NMDS,4,"0,1,10,12,15,18",4,"1,13,17,17"
19,1257,342,MDS,4,"0,1,10,12,15,18",1,"1,9,7,7"
19,1258,342,MDS,4,"0,1,10,12,15,18",17,"1,13,17,17"
19,1259,342,NMDS,4,"0,1,10,12,15,18",14,"1,18,6,6"
19,1260,342,NMDS,4,"0,1,10,12,15,18",11,"1,1,5,5"
19,1261,342,NMDS,4,"0,1,10,12,15,18",8,"1,13,17,17"
19,1262,342,NMDS,4,"0,1,10,12,15,18",5,"1,1,5,5"
19,1263,342,NMDS,4,"0,1,10,11,13,16",3,"1,8,4,4"
19,1264,342,NMDS,4,"0,1,10,11,13,16",12,"1,1,10,10"
19,1265,342,NMDS,4,"0,1,10,11,13,16",2,"1,2,3,3"
19,1266,342,NMDS,4,"0,1,10,11,13,16",11,"1,8,4,4"
19,1267,342,NMDS,4,"0,1,10,11,13,16",1,"1,8,4,4"
19,1268,342,NMDS,4,"0,1,10,11,13,16",10,"1,1,10,10"
19,1269,342,MDS,4,"0,1,10,11,13,16",0,"1,13,16,16"
19,1270,342,NMDS,4,"0,1,10,11,13,16",9,"1,13,16,16"
19,1271,342,NMDS,4,"0,1,10,11,13,16",18,"1,15,13,13"
19,1272,342,NMDS,4,"0,1,10,11,13,16",8,"1,1,10,10"
19,1273,342,NMDS,4,"0,1,10,11,13,16",17,"1,1,10,10"
19,1274,342,NMDS,4,"0,1,10,11,13,16",7,"1,11,15,15"
19,1275,342,MDS,4,"0,1,10,11,13,16",16,"1,8,4,4"
19,1276,342,NMDS,4,"0,1,10,11,13,16",6,"1,8,4,4"
19,1277,342,NMDS,4,"0,1,10,11,13,16",15,"1,13,16,16"
19,1278,342,NMDS,4,"0,1,10,11,13,16",5,"1,15,13,13"
19,1279,342,NMDS,4,"0,1,10,11,13,16",14,"1,5,5,12"
19,1280,342,NMDS,4,"0,1,10,11,13,16",4,"1,3,14,14"
19,1281,342,MDS,4,"0,1,10,11,13,16",13,"1,1,10,10"
19,1282,342,NMDS,4,"0,1,12,16,17,18",8,"1,17,11,11"
19,1283,342,MDS,4,"0,1,12,16,17,18",1,"1,17,11,11"
19,1284,342,NMDS,4,"0,1,12,16,17,18",13,"1,17,11,11"
19,1285,342,MDS,4,"0,1,12,16,17,18",6,"1,12,5,12"
19,1286,342,NMDS,4,"0,1,12,16,17,18",18,"1,17,11,11"
19,1287,342,NMDS,4,"0,1,12,16,17,18",11,"1,10,2,2"
19,1288,342,MDS,4,"0,1,12,16,17,18",4,"1,14,16,16"
19,1289,342,NMDS,4,"0,1,12,16,17,18",16,"1,17,11,11"
19,1290,342,NMDS,4,"0,1,12,16,17,18",9,"1,10,2,2"
19,1291,342,MDS,4,"0,1,12,16,17,18",2,"1,15,11,11"
19,1292,342,NMDS,4,"0,1,12,16,17,18",14,"1,17,11,11"
19,1293,342,NMDS,4,"0,1,12,16,17,18",7,"1,4,10,10"
19,1294,342,NMDS,4,"0,1,12,16,17,18",0,"1,14,16,16"
19,1295,342,NMDS,4,"0,1,12,16,17,18",12,"1,10,2,2"
19,1296,342,MDS,4,"0,1,12,16,17,18",5,"1,14,16,16"
19,1297,342,NMDS,4,"0,1,12,16,17,18",17,"1,4,10,10"
19,1298,342,NMDS,4,"0,1,12,16,17,18",10,"1,17,11,11"
19,1299,342,MDS,4,"0,1,12,16,17,18",3,"1,18,2,2"
19,1300,342,NMDS,4,"0,1,12,16,17,18",15,"1,14,16,16"
19,1301,342,MDS,4,"0,1,10,13,16,17",0,"1,3,3,1"
19,1302,342,MDS,4,"0,1,10,13,16,17",16,"1,9,4,4"
19,1303,342,MDS,4,"0,1,10,13,16,17",13,"1,13,16,16"
19,1304,342,NMDS,4,"0,1,10,13,16,17",10,"1,10,5,5"
19,1305,342,NMDS,4,"0,1,10,13,16,17",7,"1,13,16,16"
19,1306,342,NMDS,4,"0,1,10,13,16,17",4,"1,10,5,5"
19,1307,342,NMDS,4,"0,1,10,13,16,17",1,"1,1,16,16"
19,1308,342,NMDS,4,"0,1,10,13,16,17",17,"1,6,3,3"
19,1309,342,NMDS,4,"0,1,10,13,16,17",14,"1,10,5,5"
19,1310,342,NMDS,4,"0,1,10,13,16,17",11,"1,13,16,16"
19,1311,342,NMDS,4,"0,1,10,13,16,17",8,"1,10,5,5"
19,1312,342,NMDS,4,"0,1,10,13,16,17",5,"1,10,5,5"
19,1313,342,NMDS,4,"0,1,10,13,16,17",2,"1,10,5,5"
19,1314,342,NMDS,4,"0,1,10,13,16,17",18,"1,9,4,4"
19,1315,342,NMDS,4,"0,1,10,13,16,17",15,"1,5,4,4"
19,1316,342,NMDS,4,"0,1,10,13,16,17",12,"1,6,3,3"
19,1317,342,NMDS,4,"0,1,10,13,16,17",9,"1,13,16,16"
19,1318,342,MDS,4,"0,1,10,13,16,17",6,"1,10,5,5"
19,1319,342,MDS,4,"0,1,10,13,16,17",3,"1,10,5,5"
19,1320,342,NMDS,4,"0,1,10,12,13,18",2,"1,10,5,5"
19,1321,342,MDS,4,"0,1,10,12,13,18",17,"1,10,5,5"
19,1322,342,NMDS,4,"0,1,10,12,13,18",13,"1,14,7,7"
19,1323,342,NMDS,4,"0,1,10,12,13,18",9,"1,11,15,15"
19,1324,342,NMDS,4,"0,1,10,12,13,18",5,"1,6,5,5"
19,1325,342,MDS,4,"0,1,10,12,13,18",1,"1,9,17,17"
19,1326,342,NMDS,4,"0,1,10,12,13,18",16,"1,10,5,5"
19,1327,342,NMDS,4,"0,1,10,12,13,18",12,"1,11,15,15"
19,1328,342,MDS,4,"0,1,10,12,13,18",8,"1,6,5,5"
19,1329,342,NMDS,4,"0,1,10,12,13,18",4,"1,6,5,5"
19,1330,342,NMDS,4,"0,1,10,12,13,18",0,"1,6,5,5"
19,1331,342,MDS,4,"0,1,10,12,13,18",15,"1,5,10,5"
19,1332,342,NMDS,4,"0,1,10,12,13,18",11,"1,10,5,5"
19,1333,342,NMDS,4,"0,1,10,12,13,18",7,"1,11,15,15"
19,1334,342,NMDS,4,"0,1,10,12,13,18",3,"1,14,7,7"
19,1335,342,MDS,4,"0,1,10,12,13,18",18,"1,14,7,7"
19,1336,342,NMDS,4,"0,1,10,12,13,18",14,"1,10,5,5"
19,1337,342,NMDS,4,"0,1,10,12,13,18",10,"1,9,17,17"
19,1338,342,NMDS,4,"0,1,10,12,13,18",6,"1,10,5,5"
19,1339,342,NMDS,4,"0,1,11,12,13,16",13,"1,16,4,4"
19,1340,342,NMDS,4,"0,1,11,12,13,16",5,"1,16,4,4"
19,1341,342,MDS,4,"0,1,11,12,13,16",16,"1,5,12,12"
19,1342,342,NMDS,4,"0,1,11,12,13,16",8,"1,5,12,12"
19,1343,342,MDS,4,"0,1,11,12,13,16",0,"1,18,2,2"
19,1344,342,NMDS,4,"0,1,11,12,13,16",11,"1,16,4,4"
19,1345,342,NMDS,4,"0,1,11,12,13,16",3,"1,5,12,12"
19,1346,342,NMDS,4,"0,1,11,12,13,16",14,"1,7,2,7"
19,1347,342,NMDS,4,"0,1,11,12,13,16",6,"1,16,4,4"
19,1348,342,NMDS,4,"0,1,11,12,13,16",17,"1,13,4,4"
19,1349,342,NMDS,4,"0,1,11,12,13,16",9,"1,5,12,12"
19,1350,342,NMDS,4,"0,1,11,12,13,16",1,"1,16,4,4"
19,1351,342,NMDS,4,"0,1,11,12,13,16",12,"1,16,4,4"
19,1352,342,NMDS,4,"0,1,11,12,13,16",4,"1,7,14,14"
19,1353,342,MDS,4,"0,1,11,12,13,16",15,"1,16,4,4"
19,1354,342,NMDS,4,"0,1,11,12,13,16",7,"1,5,12,12"
19,1355,342,MDS,4,"0,1,11,12,13,16",18,"1,8,16,16"
19,1356,342,NMDS,4,"0,1,11,12,13,16",10,"1,1,17,17"
19,1357,342,NMDS,4,"0,1,11,12,13,16",2,"1,5,12,12"
19,1358,342,MDS,4,"0,1,10,12,15,16",14,"1,3,10,10"
19,1359,342,NMDS,4,"0,1,10,12,15,16",11,"1,10,2,2"
19,1360,342,NMDS,4,"0,1,10,12,15,16",8,"1,18,18,9"
19,1361,342,NMDS,4,"0,1,10,12,15,16",5,"1,10,16,16"
19,1362,342,MDS,4,"0,1,10,12,15,16",2,"1,7,15,15"
19,1363,342,NMDS,4,"0,1,10,12,15,16",18,"1,10,16,16"
19,1364,342,MDS,4,"0,1,10,12,15,16",15,"1,9,3,3"
19,1365,342,NMDS,4,"0,1,10,12,15,16",12,"1,4,16,16"
19,1366,342,NMDS,4,"0,1,10,12,15,16",9,"1,10,16,16"
19,1367,342,NMDS,4,"0,1,10,12,15,16",6,"1,10,16,16"
19,1368,342,NMDS,4,"0,1,10,12,15,16",3,"1,10,16,16"
19,1369,342,NMDS,4,"0,1,10,12,15,16",0,"1,7,15,15"
19,1370,342,NMDS,4,"0,1,10,12,15,16",16,"1,10,16,16"
19,1371,342,NMDS,4,"0,1,10,12,15,16",13,"1,4,16,16"
19,1372,342,NMDS,4,"0,1,10,12,15,16",10,"1,10,16,16"
19,1373,342,NMDS,4,"0,1,10,12,15,16",7,"1,9,3,3"
19,1374,342,NMDS,4,"0,1,10,12,15,16",4,"1,10,16,16"
19,1375,342,MDS,4,"0,1,10,12,15,16",1,"1,18,6,6"
19,1376,342,NMDS,4,"0,1,10,12,15,16",17,"1,10,16,16"
19,1377,342,NMDS,4,"0,1,10,13,17,18",17,"1,8,4,4"
19,1378,342,NMDS,4,"0,1,10,13,17,18",9,"1,8,4,4"
19,1379,342,MDS,4,"0,1,10,13,17,18",1,"1,8,3,3"
19,1380,342,NMDS,4,"0,1,10,13,17,18",12,"1,10,5,5"
19,1381,342,NMDS,4,"0,1,10,13,17,18",4,"1,13,16,16"
19,1382,342,MDS,4,"0,1,10,13,17,18",15,"1,17,12,12"
19,1383,342,NMDS,4,"0,1,10,13,17,18",7,"1,10,5,5"
19,1384,342,NMDS,4,"0,1,10,13,17,18",18,"1,5,10,5"
19,1385,342,NMDS,4,"0,1,10,13,17,18",10,"1,8,3,3"
19,1386,342,NMDS,4,"0,1,10,13,17,18",2,"1,8,4,4"
19,1387,342,NMDS,4,"0,1,10,13,17,18",13,"1,8,4,4"
19,1388,342,NMDS,4,"0,1,10,13,17,18",5,"1,15,13,13"
19,1389,342,NMDS,4,"0,1,10,13,17,18",16,"1,13,16,16"
19,1390,342,NMDS,4,"0,1,10,13,17,18",8,"1,10,5,5"
19,1391,342,NMDS,4,"0,1,10,13,17,18",0,"1,10,5,5"
19,1392,342,NMDS,4,"0,1,10,13,17,18",11,"1,12,4,4"
19,1393,342,NMDS,4,"0,1,10,13,17,18",3,"1,15,5,5"
19,1394,342,NMDS,4,"0,1,10,13,17,18",14,"1,10,5,5"
19,1395,342,MDS,4,"0,1,10,13,17,18",6,"1,17,12,12"
19,1396,57,NMDS,4,"0,1,3,12,14,15",13,"1,7,15,15"
19,1397,342,NMDS,4,"0,1,3,12,14,15",0,"1,10,5,5"
19,1398,342,MDS,4,"0,1,3,12,14,15",1,"1,1,10,10"
19,1399,342,NMDS,4,"0,1,3,12,14,15",10,"1,2,7,7"
19,1400,342,NMDS,4,"0,1,10,12,17,18",0,"1,10,5,5"
19,1401,342,NMDS,4,"0,1,10,12,17,18",17,"1,1,10,10"
19,1402,342,MDS,4,"0,1,10,12,17,18",15,"1,1,10,10"
19,1403,342,NMDS,4,"0,1,10,12,17,18",13,"1,5,8,8"
19,1404,342,NMDS,4,"0,1,10,12,17,18",11,"1,1,10,10"
19,1405,342,NMDS,4,"0,1,10,12,17,18",9,"1,1,10,10"
19,1406,342,NMDS,4,"0,1,10,12,17,18",7,"1,1,10,10"
19,1407,342,MDS,4,"0,1,10,12,17,18",5,"1,7,5,5"
19,1408,342,NMDS,4,"0,1,10,12,17,18",3,"1,1,10,10"
19,1409,342,NMDS,4,"0,1,10,12,17,18",1,"1,8,4,4"
19,1410,342,NMDS,4,"0,1,10,12,17,18",18,"1,1,10,10"
19,1411,342,NMDS,4,"0,1,10,12,17,18",16,"1,17,4,4"
19,1412,342,MDS,4,"0,1,10,12,17,18",14,"1,10,5,5"
19,1413,342,NMDS,4,"0,1,10,12,17,18",12,"1,4,8,4"
19,1414,342,NMDS,4,"0,1,10,12,17,18",10,"1,1,10,10"
19,1415,342,NMDS,4,"0,1,10,12,17,18",8,"1,13,17,17"
19,1416,342,MDS,4,"0,1,10,12,17,18",6,"1,13,17,17"
19,1417,342,NMDS,4,"0,1,10,12,17,18",4,"1,1,10,10"
19,1418,342,NMDS,4,"0,1,10,12,17,18",2,"1,8,4,4"
19,1419,342,NMDS,4,"0,1,11,14,15,16",8,"1,11,17,17"
19,1420,342,NMDS,4,"0,1,11,14,15,16",15,"1,11,15,15"
19,1421,342,NMDS,4,"0,1,11,14,15,16",3,"1,9,7,7"
19,1422,342,NMDS,4,"0,1,11,14,15,16",10,"1,3,2,1"
19,1423,342,NMDS,4,"0,1,11,14,15,16",17,"1,18,9,9"
19,1424,342,MDS,4,"0,1,11,14,15,16",5,"1,11,17,17"
19,1425,342,NMDS,4,"0,1,11,14,15,16",12,"1,18,9,9"
19,1426,342,MDS,4,"0,1,11,14,15,16",0,"1,9,7,7"
19,1427,342,NMDS,4,"0,1,11,14,15,16",7,"1,11,15,15"
19,1428,342,MDS,4,"0,1,11,14,15,16",14,"1,11,17,17"
19,1429,342,NMDS,4,"0,1,11,14,15,16",2,"1,11,15,15"
19,1430,342,NMDS,4,"0,1,11,14,15,16",9,"1,11,15,15"
19,1431,342,NMDS,4,"0,1,11,14,15,16",16,"1,18,9,9"
19,1432,342,NMDS,4,"0,1,11,14,15,16",4,"1,16,9,9"
19,1433,342,NMDS,4,"0,1,11,14,15,16",11,"1,11,15,15"
19,1434,342,MDS,4,"0,1,11,14,15,16",18,"1,18,9,9"
19,1435,342,NMDS,4,"0,1,11,14,15,16",6,"1,11,17,17"
19,1436,342,NMDS,4,"0,1,11,14,15,16",13,"1,18,9,9"
19,1437,342,MDS,4,"0,1,11,14,15,16",1,"1,11,15,15"
19,1438,342,NMDS,4,"0,1,12,13,14,16",1,"1,6,3,3"
19,1439,342,NMDS,4,"0,1,12,13,14,16",4,"1,2,10,10"
19,1440,342,NMDS,4,"0,1,12,13,14,16",7,"1,1,10,10"
19,1441,342,NMDS,4,"0,1,12,13,14,16",10,"1,6,3,3"
19,1442,342,NMDS,4,"0,1,12,13,14,16",13,"1,8,2,2"
19,1443,342,MDS,4,"0,1,12,13,14,16",16,"1,1,10,10"
19,1444,342,MDS,4,"0,1,12,13,14,16",0,"1,1,10,10"
19,1445,342,NMDS,4,"0,1,12,13,14,16",3,"1,6,3,3"
19,1446,342,NMDS,4,"0,1,12,13,14,16",6,"1,1,10,10"
19,1447,342,NMDS,4,"0,1,12,13,14,16",9,"1,8,2,2"
19,1448,342,NMDS,4,"0,1,12,13,14,16",12,"1,1,10,10"
19,1449,342,NMDS,4,"0,1,12,13,14,16",15,"1,6,3,3"
19,1450,342,MDS,4,"0,1,12,13,14,16",18,"1,1,16,16"
19,1451,342,MDS,4,"0,1,12,13,14,16",2,"1,1,10,10"
19,1452,342,NMDS,4,"0,1,12,13,14,16",5,"1,2,10,10"
19,1453,342,NMDS,4,"0,1,12,13,14,16",8,"1,2,10,10"
19,1454,342,NMDS,4,"0,1,12,13,14,16",11,"1,2,2,7"
19,1455,342,NMDS,4,"0,1,12,13,14,16",14,"1,2,10,10"
19,1456,342,NMDS,4,"0,1,12,13,14,16",17,"1,6,3,3"
19,1457,342,NMDS,4,"0,1,15,16,17,18",13,"1,5,12,12"
19,1458,342,NMDS,4,"0,1,15,16,17,18",12,"1,5,12,12"
19,1459,342,MDS,4,"0,1,15,16,17,18",2,"1,16,7,16"
19,1460,342,MDS,4,"0,1,15,16,17,18",4,"1,10,5,5"
19,1461,342,NMDS,4,"0,1,15,16,17,18",0,"1,8,4,4"
19,1462,342,NMDS,4,"0,1,15,16,17,18",14,"1,10,2,2"
19,1463,342,NMDS,4,"0,1,15,16,17,18",11,"1,10,2,2"
19,1464,342,MDS,4,"0,1,15,16,17,18",3,"1,8,4,4"
19,1465,342,MDS,4,"0,1,15,16,17,18",1,"1,10,5,5"
19,1466,171,MDS,4,"0,1,15,16,17,18",5,"1,9,11,11"
