q,idx,orbit,type,rho,S,delta,firstHole
29,9189,812,NMDS,4,"0,1,10,14,22,28",24,"1,15,22,22"
29,9190,812,NMDS,4,"0,1,10,14,22,28",25,"1,20,10,10"
29,9191,812,MDS,4,"0,1,10,14,22,28",26,"1,20,10,10"
29,9192,812,MDS,4,"0,1,10,14,22,28",27,"1,15,22,22"
29,9193,812,MDS,4,"0,1,10,14,22,28",28,"1,21,10,10"
29,9194,812,NMDS,4,"0,1,10,14,22,28",3,"1,20,10,10"
29,9195,812,NMDS,4,"0,1,10,14,22,28",4,"1,20,10,10"
29,9196,812,MDS,4,"0,1,10,14,22,28",5,"1,20,10,10"
29,9197,812,NMDS,4,"0,1,10,14,22,28",6,"1,15,22,22"
29,9198,812,NMDS,4,"0,1,10,14,22,28",7,"1,21,10,10"
29,9199,812,NMDS,4,"0,1,10,14,22,28",8,"1,20,10,10"
29,9200,812,NMDS,4,"0,1,10,14,22,28",9,"1,20,10,10"
29,9201,812,MDS,4,"0,1,10,14,23,24",0,"1,21,25,25"
29,9202,812,MDS,4,"0,1,10,14,23,24",1,"1,1,15,15"
29,9203,812,NMDS,4,"0,1,10,14,23,24",10,"1,1,15,15"
29,9204,812,NMDS,4,"0,1,10,14,23,24",11,"1,12,6,6"
29,9205,812,MDS,4,"0,1,10,14,23,24",12,"1,18,6,6"
29,9206,812,NMDS,4,"0,1,10,14,23,24",15,"1,1,15,15"
29,9207,812,MDS,4,"0,1,10,14,23,24",16,"1,1,15,15"
29,9208,812,MDS,4,"0,1,10,14,23,24",17,"1,1,15,15"
29,9209,812,NMDS,4,"0,1,10,14,23,24",18,"1,1,15,15"
29,9210,812,NMDS,4,"0,1,10,14,23,24",19,"1,5,17,17"
29,9211,812,MDS,4,"0,1,10,14,23,24",20,"1,1,15,15"
29,9212,812,MDS,4,"0,1,10,14,23,24",21,"1,1,15,15"
29,9213,812,NMDS,4,"0,1,10,14,23,24",5,"1,12,6,6"
29,9214,812,NMDS,4,"0,1,10,14,23,24",6,"1,1,15,15"
29,9215,406,MDS,4,"0,1,10,14,23,24",7,"1,24,6,6"
29,9216,812,NMDS,4,"0,1,10,14,23,25",0,"1,20,10,10"
29,9217,812,MDS,4,"0,1,10,14,23,25",1,"1,12,6,6"
29,9218,812,NMDS,4,"0,1,10,14,23,25",10,"1,12,6,6"
29,9219,812,NMDS,4,"0,1,10,14,23,25",11,"1,20,10,10"
29,9220,812,MDS,4,"0,1,10,14,23,25",12,"1,11,20,20"
29,9221,812,MDS,4,"0,1,10,14,23,25",13,"1,20,10,10"
29,9222,812,MDS,4,"0,1,10,14,23,25",14,"1,3,6,3"
29,9223,812,NMDS,4,"0,1,10,14,23,25",15,"1,20,10,10"
29,9224,812,MDS,4,"0,1,10,14,23,25",16,"1,17,25,25"
29,9225,812,MDS,4,"0,1,10,14,23,25",17,"1,20,10,10"
29,9226,812,NMDS,4,"0,1,10,14,23,25",18,"1,13,25,25"
29,9227,812,NMDS,4,"0,1,10,14,23,25",19,"1,20,10,10"
29,9228,812,MDS,4,"0,1,10,14,23,25",2,"1,20,10,10"
29,9229,812,NMDS,4,"0,1,10,14,23,25",20,"1,12,6,6"
29,9230,812,MDS,4,"0,1,10,14,23,25",21,"1,20,10,10"
29,9231,812,MDS,4,"0,1,10,14,23,25",22,"1,20,10,10"
29,9232,812,MDS,4,"0,1,10,14,23,25",23,"1,1,10,10"
29,9233,812,NMDS,4,"0,1,10,14,23,25",24,"1,21,25,25"
29,9234,812,NMDS,4,"0,1,10,14,23,25",25,"1,20,10,10"
29,9235,812,NMDS,4,"0,1,10,14,23,25",26,"1,20,10,10"
29,9236,812,MDS,4,"0,1,10,14,23,25",27,"1,20,10,10"
29,9237,812,MDS,4,"0,1,10,14,23,25",28,"1,12,6,6"
29,9238,812,MDS,4,"0,1,10,14,23,25",3,"1,12,6,6"
29,9239,812,NMDS,4,"0,1,10,14,23,25",4,"1,20,10,10"
29,9240,812,NMDS,4,"0,1,10,14,23,25",5,"1,20,10,10"
29,9241,812,NMDS,4,"0,1,10,14,23,25",6,"1,20,10,10"
29,9242,812,NMDS,4,"0,1,10,14,23,25",7,"1,18,6,6"
29,9243,812,NMDS,4,"0,1,10,14,23,25",8,"1,20,10,10"
29,9244,812,NMDS,4,"0,1,10,14,23,25",9,"1,20,10,10"
29,9245,812,MDS,4,"0,1,10,14,23,26",0,"1,22,11,11"
29,9246,812,NMDS,4,"0,1,10,14,23,26",1,"1,22,11,11"
29,9247,812,MDS,4,"0,1,10,14,23,26",10,"1,1,15,15"
29,9248,812,NMDS,4,"0,1,10,14,23,26",11,"1,22,11,11"
29,9249,812,NMDS,4,"0,1,10,14,23,26",12,"1,1,15,15"
29,9250,812,MDS,4,"0,1,10,14,23,26",13,"1,1,15,15"
29,9251,812,MDS,4,"0,1,10,14,23,26",14,"1,22,11,11"
29,9252,812,NMDS,4,"0,1,10,14,23,26",15,"1,1,15,15"
29,9253,812,MDS,4,"0,1,10,14,23,26",16,"1,4,11,11"
29,9254,812,MDS,4,"0,1,10,14,23,26",17,"1,5,17,17"
29,9255,812,NMDS,4,"0,1,10,14,23,26",18,"1,1,15,15"
29,9256,812,MDS,4,"0,1,10,14,23,26",19,"1,1,15,15"
29,9257,812,MDS,4,"0,1,10,14,23,26",2,"1,4,11,11"
29,9258,812,NMDS,4,"0,1,10,14,23,26",20,"1,1,15,15"
29,9259,812,NMDS,4,"0,1,10,14,23,26",21,"1,1,15,15"
29,9260,812,MDS,4,"0,1,10,14,23,26",22,"1,22,11,11"
29,9261,812,MDS,4,"0,1,10,14,23,26",23,"1,1,15,15"
29,9262,812,NMDS,4,"0,1,10,14,23,26",24,"1,1,15,15"
29,9263,812,NMDS,4,"0,1,10,14,23,26",25,"1,1,15,15"
29,9264,812,MDS,4,"0,1,10,14,23,26",26,"1,1,15,15"
29,9265,812,NMDS,4,"0,1,10,14,23,26",27,"1,1,15,15"
29,9266,812,MDS,4,"0,1,10,14,23,26",28,"1,25,25,27"
29,9267,812,MDS,4,"0,1,10,14,23,26",3,"1,1,15,15"
29,9268,812,NMDS,4,"0,1,10,14,23,26",4,"1,1,15,15"
29,9269,812,NMDS,4,"0,1,10,14,23,26",5,"1,22,11,11"
29,9270,812,MDS,4,"0,1,10,14,23,26",6,"1,1,15,15"
29,9271,812,NMDS,4,"0,1,10,14,23,26",7,"1,15,11,11"
29,9272,812,NMDS,4,"0,1,10,14,23,26",8,"1,22,11,11"
29,9273,812,NMDS,4,"0,1,10,14,23,26",9,"1,16,15,15"
29,9274,812,NMDS,4,"0,1,10,14,23,28",0,"1,21,25,25"
29,9275,812,MDS,4,"0,1,10,14,23,28",1,"1,11,8,8"
29,9276,812,NMDS,4,"0,1,10,14,23,28",10,"1,21,25,25"
29,9277,812,NMDS,4,"0,1,10,14,23,28",11,"1,5,17,17"
29,9278,812,MDS,4,"0,1,10,14,23,28",12,"1,21,25,25"
29,9279,812,NMDS,4,"0,1,10,14,23,28",13,"1,18,9,9"
29,9280,812,NMDS,4,"0,1,10,14,23,28",14,"1,5,17,17"
29,9281,812,NMDS,4,"0,1,10,14,23,28",15,"1,21,25,25"
29,9282,812,MDS,4,"0,1,10,14,23,28",16,"1,21,25,25"
29,9283,812,MDS,4,"0,1,10,14,23,28",17,"1,11,20,20"
29,9284,812,NMDS,4,"0,1,10,14,23,28",18,"1,22,17,17"
29,9285,812,MDS,4,"0,1,10,14,23,28",19,"1,5,17,17"
29,9286,812,MDS,4,"0,1,10,14,23,28",2,"1,18,6,6"
29,9287,812,MDS,4,"0,1,10,14,23,28",20,"1,21,25,25"
29,9288,812,MDS,4,"0,1,10,14,23,28",21,"1,5,17,17"
29,9289,812,NMDS,4,"0,1,10,14,23,28",22,"1,21,25,25"
29,9290,812,NMDS,4,"0,1,10,14,23,28",23,"1,11,20,20"
29,9291,812,NMDS,4,"0,1,10,14,23,28",24,"1,21,25,25"
29,9292,812,NMDS,4,"0,1,10,14,23,28",25,"1,18,9,9"
29,9293,812,MDS,4,"0,1,10,14,23,28",26,"1,21,25,25"
29,9294,812,MDS,4,"0,1,10,14,23,28",27,"1,21,25,25"
29,9295,812,MDS,4,"0,1,10,14,23,28",28,"1,18,9,9"
29,9296,812,NMDS,4,"0,1,10,14,23,28",3,"1,21,25,25"
29,9297,812,NMDS,4,"0,1,10,14,23,28",4,"1,21,25,25"
29,9298,812,NMDS,4,"0,1,10,14,23,28",5,"1,21,25,25"
29,9299,812,MDS,4,"0,1,10,14,23,28",6,"1,5,17,17"
29,9300,812,NMDS,4,"0,1,10,14,23,28",7,"1,18,6,6"
29,9301,812,NMDS,4,"0,1,10,14,23,28",8,"1,10,20,10"
29,9302,812,NMDS,4,"0,1,10,14,23,28",9,"1,21,25,25"
29,9303,812,MDS,4,"0,1,10,14,24,25",0,"1,15,22,22"
29,9304,812,NMDS,4,"0,1,10,14,24,25",1,"1,1,15,15"
29,9305,812,NMDS,4,"0,1,10,14,24,25",10,"1,1,15,15"
29,9306,812,NMDS,4,"0,1,10,14,24,25",11,"1,1,15,15"
29,9307,812,MDS,4,"0,1,10,14,24,25",12,"1,15,22,22"
29,9308,812,MDS,4,"0,1,10,14,24,25",13,"1,1,15,15"
29,9309,812,MDS,4,"0,1,10,14,24,25",14,"1,15,1,15"
29,9310,812,NMDS,4,"0,1,10,14,24,25",15,"1,1,15,15"
29,9311,812,MDS,4,"0,1,10,14,24,25",16,"1,15,22,22"
29,9312,812,MDS,4,"0,1,10,14,24,25",17,"1,1,15,15"
29,9313,812,MDS,4,"0,1,10,14,24,25",18,"1,20,10,10"
29,9314,812,NMDS,4,"0,1,10,14,24,25",19,"1,1,15,15"
29,9315,812,MDS,4,"0,1,10,14,24,25",2,"1,1,15,15"
29,9316,812,NMDS,4,"0,1,10,14,24,25",20,"1,10,5,5"
29,9317,812,NMDS,4,"0,1,10,14,24,25",21,"1,1,15,15"
29,9318,812,MDS,4,"0,1,10,14,24,25",22,"1,1,15,15"
29,9319,812,MDS,4,"0,1,10,14,24,25",23,"1,8,22,22"
29,9320,812,NMDS,4,"0,1,10,14,24,25",24,"1,1,10,10"
29,9321,812,NMDS,4,"0,1,10,14,24,25",25,"1,1,15,15"
29,9322,812,NMDS,4,"0,1,10,14,24,25",26,"1,1,15,15"
29,9323,812,MDS,4,"0,1,10,14,24,25",27,"1,1,15,15"
29,9324,812,MDS,4,"0,1,10,14,24,25",28,"1,1,15,15"
29,9325,812,MDS,4,"0,1,10,14,24,25",3,"1,1,10,10"
29,9326,812,MDS,4,"0,1,10,14,24,25",4,"1,1,10,10"
29,9327,812,NMDS,4,"0,1,10,14,24,25",5,"1,1,15,15"
29,9328,812,NMDS,4,"0,1,10,14,24,25",6,"1,1,15,15"
29,9329,812,NMDS,4,"0,1,10,14,24,25",7,"1,10,5,5"
29,9330,812,MDS,4,"0,1,10,14,24,25",8,"1,1,15,15"
29,9331,812,NMDS,4,"0,1,10,14,24,25",9,"1,20,10,10"
29,9332,812,MDS,4,"0,1,10,14,24,26",0,"1,10,5,5"
29,9333,812,MDS,4,"0,1,10,14,24,26",1,"1,18,6,6"
29,9334,812,NMDS,4,"0,1,10,14,24,26",10,"1,20,10,10"
29,9335,812,NMDS,4,"0,1,10,14,24,26",11,"1,12,6,6"
29,9336,812,NMDS,4,"0,1,10,14,24,26",12,"1,12,6,6"
29,9337,812,MDS,4,"0,1,10,14,24,26",13,"1,15,1,15"
29,9338,812,MDS,4,"0,1,10,14,24,26",14,"1,18,6,6"
29,9339,812,NMDS,4,"0,1,10,14,24,26",15,"1,20,10,10"
29,9340,812,MDS,4,"0,1,10,14,24,26",16,"1,12,6,6"
29,9341,812,MDS,4,"0,1,10,14,24,26",17,"1,20,10,10"
29,9342,812,MDS,4,"0,1,10,14,24,26",18,"1,20,10,10"
29,9343,812,NMDS,4,"0,1,10,14,24,26",19,"1,20,10,10"
29,9344,812,NMDS,4,"0,1,10,14,24,26",2,"1,10,5,5"
29,9345,812,MDS,4,"0,1,10,14,24,26",20,"1,20,10,10"
29,9346,812,NMDS,4,"0,1,10,14,24,26",21,"1,20,10,10"
29,9347,812,NMDS,4,"0,1,10,14,24,26",22,"1,20,10,10"
29,9348,812,MDS,4,"0,1,10,14,24,26",23,"1,10,5,5"
29,9349,812,NMDS,4,"0,1,10,14,24,26",24,"1,10,5,5"
29,9350,812,NMDS,4,"0,1,10,14,24,26",25,"1,20,10,10"
29,9351,812,MDS,4,"0,1,10,14,24,26",26,"1,10,5,5"
29,9352,812,NMDS,4,"0,1,10,14,24,26",27,"1,20,10,10"
29,9353,812,MDS,4,"0,1,10,14,24,26",28,"1,12,6,6"
29,9354,812,MDS,4,"0,1,10,14,24,26",3,"1,15,5,5"
29,9355,812,MDS,4,"0,1,10,14,24,26",4,"1,20,10,10"
29,9356,812,NMDS,4,"0,1,10,14,24,26",5,"1,20,10,10"
29,9357,812,NMDS,4,"0,1,10,14,24,26",6,"1,20,10,10"
29,9358,812,NMDS,4,"0,1,10,14,24,26",7,"1,20,10,10"
29,9359,812,NMDS,4,"0,1,10,14,24,26",8,"1,20,10,10"
29,9360,812,NMDS,4,"0,1,10,14,24,26",9,"1,20,5,5"
29,9361,812,MDS,4,"0,1,10,14,24,27",0,"1,20,5,5"
29,9362,812,MDS,4,"0,1,10,14,24,27",1,"1,23,22,22"
29,9363,812,NMDS,4,"0,1,10,14,24,27",10,"1,22,15,22"
29,9364,812,NMDS,4,"0,1,10,14,24,27",11,"1,20,5,5"
29,9365,812,NMDS,4,"0,1,10,14,24,27",12,"1,20,5,5"
29,9366,812,NMDS,4,"0,1,10,14,24,27",13,"1,20,5,5"
29,9367,812,MDS,4,"0,1,10,14,24,27",14,"1,20,5,5"
29,9368,812,NMDS,4,"0,1,10,14,24,27",15,"1,13,25,25"
29,9369,812,MDS,4,"0,1,10,14,24,27",16,"1,20,5,5"
29,9370,812,MDS,4,"0,1,10,14,24,27",17,"1,15,11,11"
29,9371,812,MDS,4,"0,1,10,14,24,27",18,"1,13,25,25"
29,9372,812,NMDS,4,"0,1,10,14,24,27",19,"1,20,5,5"
29,9373,812,MDS,4,"0,1,10,14,24,27",2,"1,3,15,15"
29,9374,812,MDS,4,"0,1,10,14,24,27",20,"1,20,5,5"
29,9375,812,MDS,4,"0,1,10,14,24,27",21,"1,23,22,22"
29,9376,812,NMDS,4,"0,1,10,14,24,27",22,"1,20,5,5"
29,9377,812,NMDS,4,"0,1,10,14,24,27",23,"1,13,25,25"
29,9378,812,NMDS,4,"0,1,10,14,24,27",24,"1,13,25,25"
29,9379,812,NMDS,4,"0,1,10,14,24,27",25,"1,20,5,5"
29,9380,812,MDS,4,"0,1,10,14,24,27",26,"1,20,5,5"
29,9381,812,MDS,4,"0,1,10,14,24,27",27,"1,13,25,25"
29,9382,812,NMDS,4,"0,1,10,14,24,27",28,"1,20,5,5"
29,9383,812,NMDS,4,"0,1,10,14,24,27",3,"1,20,5,5"
29,9384,812,MDS,4,"0,1,10,14,24,27",4,"1,23,22,22"
29,9385,812,NMDS,4,"0,1,10,14,24,27",5,"1,13,25,25"
29,9386,812,NMDS,4,"0,1,10,14,24,27",6,"1,20,5,5"
29,9387,812,NMDS,4,"0,1,10,14,24,27",7,"1,10,17,17"
29,9388,812,NMDS,4,"0,1,10,14,24,27",8,"1,20,5,5"
29,9389,812,NMDS,4,"0,1,10,14,24,27",9,"1,20,5,5"
29,9390,812,NMDS,4,"0,1,10,14,24,28",0,"1,15,22,22"
29,9391,812,MDS,4,"0,1,10,14,24,28",1,"1,21,10,10"
29,9392,812,NMDS,4,"0,1,10,14,24,28",10,"1,20,10,10"
29,9393,812,NMDS,4,"0,1,10,14,24,28",11,"1,18,9,9"
29,9394,812,MDS,4,"0,1,10,14,24,28",12,"1,21,10,10"
29,9395,812,NMDS,4,"0,1,10,14,24,28",13,"1,12,6,6"
29,9396,812,NMDS,4,"0,1,10,14,24,28",14,"1,20,10,10"
29,9397,812,NMDS,4,"0,1,10,14,24,28",15,"1,20,10,10"
29,9398,812,MDS,4,"0,1,10,14,24,28",16,"1,15,22,22"
29,9399,812,MDS,4,"0,1,10,14,24,28",17,"1,20,10,10"
29,9400,812,MDS,4,"0,1,10,14,24,28",18,"1,20,10,10"
29,9401,812,NMDS,4,"0,1,10,14,24,28",19,"1,15,22,22"
29,9402,812,MDS,4,"0,1,10,14,24,28",2,"1,20,10,10"
29,9403,812,MDS,4,"0,1,10,14,24,28",20,"1,20,10,10"
29,9404,812,MDS,4,"0,1,10,14,24,28",21,"1,15,22,22"
29,9405,812,MDS,4,"0,1,10,14,24,28",22,"1,21,10,10"
29,9406,812,NMDS,4,"0,1,10,14,24,28",23,"1,20,10,10"
29,9407,812,NMDS,4,"0,1,10,14,24,28",24,"1,20,10,10"
29,9408,812,NMDS,4,"0,1,10,14,24,28",25,"1,20,10,10"
29,9409,812,MDS,4,"0,1,10,14,24,28",26,"1,15,22,22"
29,9410,812,MDS,4,"0,1,10,14,24,28",27,"1,15,22,22"
29,9411,812,MDS,4,"0,1,10,14,24,28",28,"1,8,16,8"
29,9412,812,MDS,4,"0,1,10,14,24,28",3,"1,16,22,22"
29,9413,812,NMDS,4,"0,1,10,14,24,28",4,"1,20,10,10"
29,9414,812,NMDS,4,"0,1,10,14,24,28",5,"1,20,10,10"
29,9415,812,NMDS,4,"0,1,10,14,24,28",6,"1,20,10,10"
29,9416,812,MDS,4,"0,1,10,14,24,28",7,"1,20,10,10"
29,9417,812,NMDS,4,"0,1,10,14,24,28",8,"1,20,10,10"
29,9418,812,NMDS,4,"0,1,10,14,24,28",9,"1,20,10,10"
29,9419,812,MDS,4,"0,1,10,14,25,27",0,"1,8,22,22"
29,9420,812,MDS,4,"0,1,10,14,25,27",1,"1,15,5,5"
29,9421,812,NMDS,4,"0,1,10,14,25,27",10,"1,8,22,22"
29,9422,812,NMDS,4,"0,1,10,14,25,27",11,"1,8,22,22"
29,9423,812,NMDS,4,"0,1,10,14,25,27",12,"1,8,22,22"
29,9424,812,NMDS,4,"0,1,10,14,25,27",13,"1,8,22,22"
29,9425,812,MDS,4,"0,1,10,14,25,27",14,"1,8,22,22"
29,9426,812,NMDS,4,"0,1,10,14,25,27",15,"1,15,5,5"
29,9427,812,MDS,4,"0,1,10,14,25,27",16,"1,15,5,5"
29,9428,812,MDS,4,"0,1,10,14,25,27",17,"1,17,25,25"
29,9429,812,MDS,4,"0,1,10,14,25,27",18,"1,11,10,10"
29,9430,812,MDS,4,"0,1,10,14,25,27",19,"1,8,22,22"
29,9431,812,MDS,4,"0,1,10,14,25,27",2,"1,10,20,10"
29,9432,812,NMDS,4,"0,1,10,14,25,27",20,"1,15,5,5"
29,9433,812,MDS,4,"0,1,10,14,25,27",21,"1,25,5,5"
29,9434,812,NMDS,4,"0,1,10,14,25,27",22,"1,15,5,5"
29,9435,812,NMDS,4,"0,1,10,14,25,27",23,"1,8,22,22"
29,9436,812,NMDS,4,"0,1,10,14,25,27",24,"1,8,22,22"
29,9437,812,NMDS,4,"0,1,10,14,25,27",25,"1,8,22,22"
29,9438,812,NMDS,4,"0,1,10,14,25,27",26,"1,21,10,10"
29,9439,812,MDS,4,"0,1,10,14,25,27",27,"1,8,22,22"
29,9440,812,NMDS,4,"0,1,10,14,25,27",28,"1,8,22,22"
29,9441,812,MDS,4,"0,1,10,14,25,27",3,"1,8,22,22"
29,9442,812,NMDS,4,"0,1,10,14,25,27",4,"1,17,25,25"
29,9443,812,MDS,4,"0,1,10,14,25,27",5,"1,8,22,22"
29,9444,812,NMDS,4,"0,1,10,14,25,27",6,"1,8,22,22"
29,9445,812,NMDS,4,"0,1,10,14,25,27",7,"1,13,25,25"
29,9446,812,NMDS,4,"0,1,10,14,25,27",8,"1,15,5,5"
29,9447,812,NMDS,4,"0,1,10,14,25,27",9,"1,8,22,22"
29,9448,812,NMDS,4,"0,1,10,14,25,28",0,"1,10,20,10"
29,9449,812,MDS,4,"0,1,10,14,25,28",1,"1,10,20,10"
29,9450,812,NMDS,4,"0,1,10,14,25,28",10,"1,10,20,10"
29,9451,812,NMDS,4,"0,1,10,14,25,28",11,"1,10,20,10"
29,9452,812,MDS,4,"0,1,10,14,25,28",12,"1,10,20,10"
29,9453,812,NMDS,4,"0,1,10,14,25,28",13,"1,25,17,25"
29,9454,812,NMDS,4,"0,1,10,14,25,28",14,"1,25,21,25"
29,9455,812,NMDS,4,"0,1,10,14,25,28",15,"1,20,20,10"
29,9456,812,MDS,4,"0,1,10,14,25,28",16,"1,10,20,10"
29,9457,812,MDS,4,"0,1,10,14,25,28",17,"1,10,20,10"
29,9458,812,MDS,4,"0,1,10,14,25,28",18,"1,10,20,10"
29,9459,812,MDS,4,"0,1,10,14,25,28",19,"1,25,21,25"
29,9460,812,MDS,4,"0,1,10,14,25,28",2,"1,10,20,10"
29,9461,812,NMDS,4,"0,1,10,14,25,28",20,"1,11,22,11"
29,9462,812,MDS,4,"0,1,10,14,25,28",21,"1,12,12,6"
29,9463,812,MDS,4,"0,1,10,14,25,28",22,"1,20,20,10"
29,9464,812,NMDS,4,"0,1,10,14,25,28",23,"1,10,20,10"
29,9465,812,NMDS,4,"0,1,10,14,25,28",24,"1,12,12,6"
29,9466,812,NMDS,4,"0,1,10,14,25,28",25,"1,25,21,25"
29,9467,812,NMDS,4,"0,1,10,14,25,28",26,"1,25,21,25"
29,9468,812,MDS,4,"0,1,10,14,25,28",27,"1,10,20,10"
29,9469,812,MDS,4,"0,1,10,14,25,28",28,"1,10,20,10"
29,9470,812,MDS,4,"0,1,10,14,25,28",3,"1,25,21,25"
29,9471,812,MDS,4,"0,1,10,14,25,28",4,"1,25,21,25"
29,9472,812,NMDS,4,"0,1,10,14,25,28",5,"1,25,21,25"
29,9473,812,NMDS,4,"0,1,10,14,25,28",6,"1,10,20,10"
29,9474,812,NMDS,4,"0,1,10,14,25,28",7,"1,10,20,10"
29,9475,812,MDS,4,"0,1,10,14,25,28",8,"1,11,22,11"
29,9476,812,NMDS,4,"0,1,10,14,25,28",9,"1,10,20,10"
29,9477,812,NMDS,4,"0,1,10,14,26,28",0,"1,10,13,13"
29,9478,812,MDS,4,"0,1,10,14,26,28",1,"1,18,6,6"
29,9479,812,NMDS,4,"0,1,10,14,26,28",10,"1,20,10,10"
29,9480,812,NMDS,4,"0,1,10,14,26,28",11,"1,20,10,10"
29,9481,812,NMDS,4,"0,1,10,14,26,28",12,"1,5,10,5"
29,9482,812,NMDS,4,"0,1,10,14,26,28",13,"1,12,6,6"
29,9483,812,NMDS,4,"0,1,10,14,26,28",14,"1,20,10,10"
29,9484,812,NMDS,4,"0,1,10,14,26,28",15,"1,20,10,10"
29,9485,812,MDS,4,"0,1,10,14,26,28",16,"1,15,22,22"
29,9486,812,MDS,4,"0,1,10,14,26,28",17,"1,20,10,10"
29,9487,812,MDS,4,"0,1,10,14,26,28",18,"1,20,10,10"
29,9488,812,MDS,4,"0,1,10,14,26,28",19,"1,20,10,10"
29,9489,812,MDS,4,"0,1,10,14,26,28",2,"1,20,10,10"
29,9490,812,MDS,4,"0,1,10,14,26,28",20,"1,20,10,10"
29,9491,812,NMDS,4,"0,1,10,14,26,28",21,"1,15,22,22"
29,9492,812,MDS,4,"0,1,10,14,26,28",22,"1,15,22,22"
29,9493,812,NMDS,4,"0,1,10,14,26,28",23,"1,20,10,10"
29,9494,812,NMDS,4,"0,1,10,14,26,28",24,"1,12,6,6"
29,9495,812,NMDS,4,"0,1,10,14,26,28",25,"1,20,10,10"
29,9496,812,NMDS,4,"0,1,10,14,26,28",26,"1,24,12,12"
29,9497,812,NMDS,4,"0,1,10,14,26,28",27,"1,12,6,6"
29,9498,812,MDS,4,"0,1,10,14,26,28",28,"1,23,22,22"
29,9499,812,MDS,4,"0,1,10,14,26,28",3,"1,20,10,10"
29,9500,812,MDS,4,"0,1,10,14,26,28",4,"1,20,10,10"
29,9501,812,MDS,4,"0,1,10,14,26,28",5,"1,20,10,10"
29,9502,812,NMDS,4,"0,1,10,14,26,28",6,"1,20,10,10"
29,9503,812,NMDS,4,"0,1,10,14,26,28",7,"1,15,22,22"
29,9504,812,NMDS,4,"0,1,10,14,26,28",8,"1,15,22,22"
29,9505,812,NMDS,4,"0,1,10,14,26,28",9,"1,18,6,6"
29,9506,812,NMDS,4,"0,1,10,14,27,28",0,"1,21,10,10"
29,9507,812,MDS,4,"0,1,10,14,27,28",1,"1,1,10,10"
29,9508,812,NMDS,4,"0,1,10,14,27,28",10,"1,1,10,10"
29,9509,812,NMDS,4,"0,1,10,14,27,28",11,"1,1,10,10"
29,9510,812,NMDS,4,"0,1,10,14,27,28",12,"1,1,10,10"
29,9511,812,NMDS,4,"0,1,10,14,27,28",13,"1,15,5,5"
29,9512,812,NMDS,4,"0,1,10,14,27,28",14,"1,22,17,17"
29,9513,812,NMDS,4,"0,1,10,14,27,28",15,"1,15,5,5"
29,9514,812,MDS,4,"0,1,10,14,27,28",16,"1,1,10,10"
29,9515,812,MDS,4,"0,1,10,14,27,28",17,"1,15,5,5"
29,9516,812,MDS,4,"0,1,10,14,27,28",18,"1,15,5,5"
29,9517,812,MDS,4,"0,1,10,14,27,28",19,"1,1,10,10"
29,9518,812,MDS,4,"0,1,10,14,27,28",2,"1,15,5,5"
29,9519,812,MDS,4,"0,1,10,14,27,28",20,"1,1,10,10"
29,9520,812,MDS,4,"0,1,10,14,27,28",21,"1,15,5,5"
29,9521,812,NMDS,4,"0,1,10,14,27,28",22,"1,1,10,10"
29,9522,812,NMDS,4,"0,1,10,14,27,28",23,"1,1,10,10"
29,9523,812,NMDS,4,"0,1,10,14,27,28",24,"1,1,10,10"
29,9524,812,NMDS,4,"0,1,10,14,27,28",25,"1,21,10,10"
29,9525,812,NMDS,4,"0,1,10,14,27,28",26,"1,21,10,10"
29,9526,812,NMDS,4,"0,1,10,14,27,28",27,"1,22,17,17"
29,9527,812,NMDS,4,"0,1,10,14,27,28",28,"1,20,13,13"
29,9528,812,MDS,4,"0,1,10,14,27,28",3,"1,5,15,5"
29,9529,812,MDS,4,"0,1,10,14,27,28",4,"1,1,10,10"
29,9530,812,MDS,4,"0,1,10,14,27,28",5,"1,1,10,10"
29,9531,812,MDS,4,"0,1,10,14,27,28",6,"1,1,10,10"
29,9532,812,NMDS,4,"0,1,10,14,27,28",7,"1,10,13,13"
29,9533,812,NMDS,4,"0,1,10,14,27,28",8,"1,1,10,10"
29,9534,812,NMDS,4,"0,1,10,14,27,28",9,"1,1,10,10"
29,9535,812,MDS,4,"0,1,10,15,16,17",0,"1,1,15,15"
29,9536,812,MDS,4,"0,1,10,15,16,17",1,"1,1,15,15"
29,9537,812,MDS,4,"0,1,10,15,16,17",10,"1,20,10,10"
29,9538,812,NMDS,4,"0,1,10,15,16,17",11,"1,20,10,10"
29,9539,812,NMDS,4,"0,1,10,15,16,17",12,"1,20,10,10"
29,9540,812,NMDS,4,"0,1,10,15,16,17",13,"1,1,15,15"
29,9541,812,NMDS,4,"0,1,10,15,16,17",14,"1,1,15,15"
29,9542,812,MDS,4,"0,1,10,15,16,17",15,"1,1,15,15"
29,9543,812,NMDS,4,"0,1,10,15,16,17",16,"1,17,15,15"
29,9544,812,NMDS,4,"0,1,10,15,16,17",17,"1,1,15,15"
29,9545,812,NMDS,4,"0,1,10,15,16,17",18,"1,17,15,15"
29,9546,812,NMDS,4,"0,1,10,15,16,17",19,"1,1,15,15"
29,9547,812,NMDS,4,"0,1,10,15,16,17",2,"1,21,25,25"
29,9548,812,MDS,4,"0,1,10,15,16,17",20,"1,17,15,15"
29,9549,812,MDS,4,"0,1,10,15,16,17",21,"1,15,1,15"
29,9550,812,MDS,4,"0,1,10,15,16,17",22,"1,1,15,15"
